COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,DATETIME,Year,Month,Day,Day_of_Week,Hour,OBSERVATION,COUNTY_ENCODED,LOCALITY_ENCODED,COMMON NAME_ENCODED,Is_Summer,Is_Winter,Is_Spring,Is_Autumn,Is_Morning,Is_Afternoon,Is_Evening,Is_Night
Red-vented Bulbul,28.0,Thissamaharama,Yala National Park  Palatupana Entrance Southern Province,6.2810253,81.4017965,2020-01-22,14:49:00,2020-01-22 14:49:00,2020,1,22,2,14,1,9,574,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,6.0,Thissamaharama,Tissamaharama General,6.2968527,81.2725068,2020-01-22,15:00:00,2020-01-22 15:00:00,2020,1,22,2,15,1,9,475,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,6.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,06:00:00,2020-01-23 06:00:00,2020,1,23,3,6,1,9,582,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,50.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,06:00:00,2020-01-23 06:00:00,2020,1,23,3,6,1,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,06:00:00,2020-01-23 06:00:00,2020,1,23,3,6,1,9,582,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,5.0,Thissamaharama,Yala National Park  Palatupana Entrance Southern Province,6.2810253,81.4017965,2020-01-23,06:48:00,2020-01-23 06:48:00,2020,1,23,3,6,1,9,574,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,48.0,Thissamaharama,Yala National Park  Palatupana Entrance Southern Province,6.2810253,81.4017965,2020-01-23,06:48:00,2020-01-23 06:48:00,2020,1,23,3,6,1,9,574,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park  Palatupana Entrance Southern Province,6.2810253,81.4017965,2020-01-23,06:48:00,2020-01-23 06:48:00,2020,1,23,3,6,1,9,574,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,08:00:00,2020-01-23 08:00:00,2020,1,23,3,8,1,9,582,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,15.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,08:00:00,2020-01-23 08:00:00,2020,1,23,3,8,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,9.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,08:00:00,2020-01-23 08:00:00,2020,1,23,3,8,1,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-23,17:16:00,2020-01-23 17:16:00,2020,1,23,3,17,1,9,141,2,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,10.0,Thissamaharama,Tissamaharama Southern Province,6.2867837,81.2778254,2020-01-23,17:34:00,2020-01-23 17:34:00,2020,1,23,3,17,1,9,476,0,0,1,0,0,0,0,1,0
White-throated Kingfisher,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,05:00:00,2020-01-24 05:00:00,2020,1,24,4,5,0,9,582,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,05:00:00,2020-01-24 05:00:00,2020,1,24,4,5,0,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,05:00:00,2020-01-24 05:00:00,2020,1,24,4,5,0,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2020-01-24,06:00:00,2020-01-24 06:00:00,2020,1,24,4,6,1,0,220,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,21.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-24,06:09:00,2020-01-24 06:09:00,2020,1,24,4,6,1,3,69,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-24,06:09:00,2020-01-24 06:09:00,2020,1,24,4,6,1,3,69,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-24,06:09:00,2020-01-24 06:09:00,2020,1,24,4,6,1,3,69,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2020-01-24,06:14:00,2020-01-24 06:14:00,2020,1,24,4,6,1,9,349,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2020-01-24,06:14:00,2020-01-24 06:14:00,2020,1,24,4,6,1,9,349,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Thissamaharama,Kirinda  Palatupana  Yala Road Palatupana Southern Province,6.2479064,81.3674347,2020-01-24,06:18:00,2020-01-24 06:18:00,2020,1,24,4,6,1,9,239,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Kirinda  Palatupana  Yala Road Palatupana Southern Province,6.2479064,81.3674347,2020-01-24,06:18:00,2020-01-24 06:18:00,2020,1,24,4,6,1,9,239,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,06:56:00,2020-01-24 06:56:00,2020,1,24,4,6,1,9,582,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,5.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,06:56:00,2020-01-24 06:56:00,2020,1,24,4,6,1,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,06:56:00,2020-01-24 06:56:00,2020,1,24,4,6,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,07:02:00,2020-01-24 07:02:00,2020,1,24,4,7,1,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,6.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,08:00:00,2020-01-24 08:00:00,2020,1,24,4,8,1,9,582,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,08:00:00,2020-01-24 08:00:00,2020,1,24,4,8,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,18.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,08:00:00,2020-01-24 08:00:00,2020,1,24,4,8,1,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Ambalantota,Kalametiya Bird Sanctuary,6.0794064,80.9297884,2020-01-24,08:00:00,2020-01-24 08:00:00,2020,1,24,4,8,1,0,220,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,05:45:00,2020-01-25 05:45:00,2020,1,25,5,5,1,9,582,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,06:08:00,2020-01-25 06:08:00,2020,1,25,5,6,1,9,582,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,06:08:00,2020-01-25 06:08:00,2020,1,25,5,6,1,9,582,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,1.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-25,06:29:00,2020-01-25 06:29:00,2020,1,25,5,6,1,5,57,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,1.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-25,06:30:00,2020-01-25 06:30:00,2020,1,25,5,6,1,5,57,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-25,06:30:00,2020-01-25 06:30:00,2020,1,25,5,6,1,5,57,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,06:30:00,2020-01-25 06:30:00,2020,1,25,5,6,0,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,06:30:00,2020-01-25 06:30:00,2020,1,25,5,6,1,3,69,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Thissamaharama,Thissa Reservoir  Flood Zone Thissamaharama Southern Province,6.2963689,81.2730817,2020-01-25,06:38:00,2020-01-25 06:38:00,2020,1,25,5,6,1,9,456,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Thissa Reservoir  Flood Zone Thissamaharama Southern Province,6.2963689,81.2730817,2020-01-25,06:38:00,2020-01-25 06:38:00,2020,1,25,5,6,1,9,456,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Thissamaharama,Thissa Reservoir  Flood Zone Thissamaharama Southern Province,6.2963689,81.2730817,2020-01-25,06:38:00,2020-01-25 06:38:00,2020,1,25,5,6,1,9,456,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,14.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,08:00:00,2020-01-25 08:00:00,2020,1,25,5,8,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,4.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,08:00:00,2020-01-25 08:00:00,2020,1,25,5,8,1,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,8.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,08:00:00,2020-01-25 08:00:00,2020,1,25,5,8,1,3,69,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,10.0,Thissamaharama,Yala NP,6.3492474,81.4158026,2020-01-25,08:00:00,2020-01-25 08:00:00,2020,1,25,5,8,1,9,564,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,08:00:00,2020-01-25 08:00:00,2020,1,25,5,8,1,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,08:29:00,2020-01-25 08:29:00,2020,1,25,5,8,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,08:29:00,2020-01-25 08:29:00,2020,1,25,5,8,1,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-25,08:29:00,2020-01-25 08:29:00,2020,1,25,5,8,1,3,69,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:36:00,2020-01-25 09:36:00,2020,1,25,5,9,1,9,582,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00,2020-01-25 09:48:00,2020,1,25,5,9,1,9,582,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,15.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00,2020-01-25 09:48:00,2020,1,25,5,9,1,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00,2020-01-25 09:48:00,2020,1,25,5,9,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00,2020-01-25 09:48:00,2020,1,25,5,9,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,15.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00,2020-01-25 09:48:00,2020,1,25,5,9,1,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00,2020-01-25 09:48:00,2020,1,25,5,9,1,9,582,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,23.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00,2020-01-25 14:09:00,2020,1,25,5,14,1,9,582,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00,2020-01-25 14:09:00,2020,1,25,5,14,1,9,582,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00,2020-01-25 14:09:00,2020,1,25,5,14,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00,2020-01-25 14:09:00,2020,1,25,5,14,1,9,582,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,23.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00,2020-01-25 14:09:00,2020,1,25,5,14,1,9,582,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00,2020-01-25 14:09:00,2020,1,25,5,14,1,9,582,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00,2020-01-25 15:40:00,2020,1,25,5,15,1,9,141,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,3,69,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,3,69,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,50.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,9.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,3,69,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,9.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,3,69,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,50.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,3,69,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,50.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,50.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00,2020-01-26 06:00:00,2020,1,26,6,6,1,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Palatupana Lewaya,6.2505994,81.3795251,2020-01-26,07:00:00,2020-01-26 07:00:00,2020,1,26,6,7,1,9,341,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,07:45:00,2020-01-26 07:45:00,2020,1,26,6,7,1,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,07:45:00,2020-01-26 07:45:00,2020,1,26,6,7,1,3,69,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,07:45:00,2020-01-26 07:45:00,2020,1,26,6,7,1,3,69,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,07:45:00,2020-01-26 07:45:00,2020,1,26,6,7,1,3,69,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,07:45:00,2020-01-26 07:45:00,2020,1,26,6,7,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-26,07:45:00,2020-01-26 07:45:00,2020,1,26,6,7,1,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,8.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,8.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,8.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,8.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00,2020-01-26 12:30:00,2020,1,26,6,12,1,9,582,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-26,17:15:00,2020-01-26 17:15:00,2020,1,26,6,17,1,9,461,0,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,5.0,Thissamaharama,Southern ProvinceKirindaPalatupanaYala Road,6.256979,81.381867,2020-01-26,18:10:00,2020-01-26 18:10:00,2020,1,26,6,18,1,9,426,0,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,5.0,Thissamaharama,Southern ProvinceKirindaPalatupanaYala Road,6.256979,81.381867,2020-01-26,18:10:00,2020-01-26 18:10:00,2020,1,26,6,18,1,9,426,0,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,5.0,Thissamaharama,Southern ProvinceKirindaPalatupanaYala Road,6.256979,81.381867,2020-01-26,18:10:00,2020-01-26 18:10:00,2020,1,26,6,18,1,9,426,0,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,5.0,Thissamaharama,Southern ProvinceKirindaPalatupanaYala Road,6.256979,81.381867,2020-01-26,18:10:00,2020-01-26 18:10:00,2020,1,26,6,18,1,9,426,0,0,1,0,0,0,0,1,0
Red-vented Bulbul,12.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,3,69,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,12.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,12.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,30.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,30.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,30.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,30.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2020-01-27,06:00:00,2020-01-27 06:00:00,2020,1,27,0,6,1,5,57,2,0,1,0,0,1,0,0,0
