OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,DATETIME,Year,Month,Day,Day_of_Week,Hour,OBSERVATION,COUNTY_ENCODED,LOCALITY_ENCODED,COMMON NAME_Blue-tailed Bee-eater,COMMON NAME_Red-vented Bulbul,COMMON NAME_White-throated Kingfisher
0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-22,06:33:00,2024-03-22 06:33:00,2024.0,3.0,22.0,4.0,6.0,0,9,582,False,True,False
5.0,Thissamaharama,Southern Province Southern Province,6.293336,81.302554,2024-03-23,06:04:00,2024-03-23 06:04:00,2024.0,3.0,23.0,5.0,6.0,1,9,423,False,False,True
10.0,Thissamaharama,Southern Province Southern Province,6.293336,81.302554,2024-03-23,06:04:00,2024-03-23 06:04:00,2024.0,3.0,23.0,5.0,6.0,1,9,423,False,True,False
3.0,Thissamaharama,Southern Province Southern Province,6.293336,81.302554,2024-03-23,06:04:00,2024-03-23 06:04:00,2024.0,3.0,23.0,5.0,6.0,1,9,423,True,False,False
5.0,Thissamaharama,Kithala Resort Tissamaharama Southern Province,6.2922486,81.2975993,2024-03-23,07:12:00,2024-03-23 07:12:00,2024.0,3.0,23.0,5.0,7.0,1,9,253,False,True,False
11.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-24,06:09:00,2024-03-24 06:09:00,2024.0,3.0,24.0,6.0,6.0,1,9,582,False,True,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-24,06:09:00,2024-03-24 06:09:00,2024.0,3.0,24.0,6.0,6.0,1,9,582,True,False,False
4.0,Thissamaharama,Jetwing Yala resort,6.250715,81.395731,2024-03-24,12:29:00,2024-03-24 12:29:00,2024.0,3.0,24.0,6.0,12.0,1,9,211,False,True,False
10.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-24,14:42:00,2024-03-24 14:42:00,2024.0,3.0,24.0,6.0,14.0,1,9,582,False,True,False
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-24,14:42:00,2024-03-24 14:42:00,2024.0,3.0,24.0,6.0,14.0,1,9,582,False,False,True
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-24,14:42:00,2024-03-24 14:42:00,2024.0,3.0,24.0,6.0,14.0,1,9,582,True,False,False
2.0,Hambantota,Bundala National Park Sri Lanka,6.200137,81.21614,2024-03-25,06:10:00,2024-03-25 06:10:00,2024.0,3.0,25.0,0.0,6.0,1,3,79,False,False,True
1.0,Hambantota,Bundala National Park Sri Lanka,6.200137,81.21614,2024-03-25,06:10:00,2024-03-25 06:10:00,2024.0,3.0,25.0,0.0,6.0,1,3,79,False,True,False
31.0,Hambantota,Bundala National Park Sri Lanka,6.200137,81.21614,2024-03-25,06:10:00,2024-03-25 06:10:00,2024.0,3.0,25.0,0.0,6.0,1,3,79,True,False,False
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-25,06:36:00,2024-03-25 06:36:00,2024.0,3.0,25.0,0.0,6.0,1,9,582,False,True,False
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-25,06:36:00,2024-03-25 06:36:00,2024.0,3.0,25.0,0.0,6.0,1,9,582,True,False,False
2.0,Thissamaharama,Jetwing Yala resort,6.250715,81.395731,2024-03-25,08:35:00,2024-03-25 08:35:00,2024.0,3.0,25.0,0.0,8.0,1,9,211,False,True,False
1.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,14:05:00,2024-03-26 14:05:00,2024.0,3.0,26.0,1.0,14.0,1,6,172,False,False,True
2.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,14:05:00,2024-03-26 14:05:00,2024.0,3.0,26.0,1.0,14.0,1,6,172,True,False,False
2.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,14:05:00,2024-03-26 14:05:00,2024.0,3.0,26.0,1.0,14.0,1,6,172,False,True,False
1.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,17:00:00,2024-03-26 17:00:00,2024.0,3.0,26.0,1.0,17.0,1,6,172,False,False,True
3.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,17:00:00,2024-03-26 17:00:00,2024.0,3.0,26.0,1.0,17.0,1,6,172,False,True,False
1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-03-26,17:43:00,2024-03-26 17:43:00,2024.0,3.0,26.0,1.0,17.0,1,9,141,False,False,True
1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-03-26,17:43:00,2024-03-26 17:43:00,2024.0,3.0,26.0,1.0,17.0,1,9,141,False,False,True
2.0,Okewela,Dole Aranya Kithulagoda Pitadeniya Pallekanda Southern,6.1435921,80.6635401,2024-03-27,06:28:00,2024-03-27 06:28:00,2024.0,3.0,27.0,2.0,6.0,1,6,148,False,False,True
1.0,Okewela,Nathuwala Walasmulla Southern,6.1374007,80.6921107,2024-03-27,12:30:00,2024-03-27 12:30:00,2024.0,3.0,27.0,2.0,12.0,1,6,316,True,False,False
1.0,Okewela,Nathuwala Walasmulla Southern,6.1374007,80.6921107,2024-03-27,12:30:00,2024-03-27 12:30:00,2024.0,3.0,27.0,2.0,12.0,1,6,316,False,False,True
2.0,Okewela,Nathuwala Walasmulla Southern,6.1374007,80.6921107,2024-03-27,12:30:00,2024-03-27 12:30:00,2024.0,3.0,27.0,2.0,12.0,1,6,316,False,True,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-27,13:34:00,2024-03-27 13:34:00,2024.0,3.0,27.0,2.0,13.0,1,9,582,False,False,True
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-27,13:34:00,2024-03-27 13:34:00,2024.0,3.0,27.0,2.0,13.0,1,9,582,False,False,True
18.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-27,13:34:00,2024-03-27 13:34:00,2024.0,3.0,27.0,2.0,13.0,1,9,582,False,True,False
18.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-27,13:34:00,2024-03-27 13:34:00,2024.0,3.0,27.0,2.0,13.0,1,9,582,False,True,False
1.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-28,05:45:00,2024-03-28 05:45:00,2024.0,3.0,28.0,3.0,5.0,1,6,172,False,False,True
2.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-28,05:45:00,2024-03-28 05:45:00,2024.0,3.0,28.0,3.0,5.0,1,6,172,False,True,False
3.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-28,05:45:00,2024-03-28 05:45:00,2024.0,3.0,28.0,3.0,5.0,1,6,172,True,False,False
10.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-28,06:02:00,2024-03-28 06:02:00,2024.0,3.0,28.0,3.0,6.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-28,06:02:00,2024-03-28 06:02:00,2024.0,3.0,28.0,3.0,6.0,1,9,582,False,False,True
2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-28,06:12:00,2024-03-28 06:12:00,2024.0,3.0,28.0,3.0,6.0,1,3,69,True,False,False
2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-28,06:12:00,2024-03-28 06:12:00,2024.0,3.0,28.0,3.0,6.0,1,3,69,False,False,True
2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-28,06:12:00,2024-03-28 06:12:00,2024.0,3.0,28.0,3.0,6.0,1,3,69,False,False,True
2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-28,06:12:00,2024-03-28 06:12:00,2024.0,3.0,28.0,3.0,6.0,1,3,69,True,False,False
1.0,Okewela,Modarawana Okewela  Southern,6.1205139,80.7135252,2024-03-28,06:35:00,2024-03-28 06:35:00,2024.0,3.0,28.0,3.0,6.0,1,6,306,False,False,True
1.0,Ambalantota,Kalametiya Village Southern,6.0812487,80.9312322,2024-03-28,08:05:00,2024-03-28 08:05:00,2024.0,3.0,28.0,3.0,8.0,1,0,227,False,False,True
3.0,Ambalantota,Kalametiya Village Southern,6.0812487,80.9312322,2024-03-28,08:05:00,2024-03-28 08:05:00,2024.0,3.0,28.0,3.0,8.0,1,0,227,False,True,False
4.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-03-28,08:40:00,2024-03-28 08:40:00,2024.0,3.0,28.0,3.0,8.0,1,0,220,False,False,True
3.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-03-28,08:40:00,2024-03-28 08:40:00,2024.0,3.0,28.0,3.0,8.0,1,0,220,True,False,False
4.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-03-28,08:40:00,2024-03-28 08:40:00,2024.0,3.0,28.0,3.0,8.0,1,0,220,False,True,False
1.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-28,16:02:00,2024-03-28 16:02:00,2024.0,3.0,28.0,3.0,16.0,1,8,403,False,False,True
1.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-29,06:00:00,2024-03-29 06:00:00,2024.0,3.0,29.0,4.0,6.0,1,6,172,False,False,True
2.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-29,06:00:00,2024-03-29 06:00:00,2024.0,3.0,29.0,4.0,6.0,1,6,172,False,True,False
2.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-29,08:10:00,2024-03-29 08:10:00,2024.0,3.0,29.0,4.0,8.0,1,8,403,False,False,True
3.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-29,08:10:00,2024-03-29 08:10:00,2024.0,3.0,29.0,4.0,8.0,1,8,403,True,False,False
8.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-29,08:10:00,2024-03-29 08:10:00,2024.0,3.0,29.0,4.0,8.0,1,8,403,False,True,False
8.0,Thissamaharama,Kataragama  Situlpawwa Road Southern Province,6.382708,81.4118055,2024-03-29,15:20:00,2024-03-29 15:20:00,2024.0,3.0,29.0,4.0,15.0,1,9,233,False,True,False
0.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-03-29,16:09:00,2024-03-29 16:09:00,2024.0,3.0,29.0,4.0,16.0,0,0,220,True,False,False
0.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-03-29,16:09:00,2024-03-29 16:09:00,2024.0,3.0,29.0,4.0,16.0,0,0,220,False,True,False
3.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-03-29,16:09:00,2024-03-29 16:09:00,2024.0,3.0,29.0,4.0,16.0,1,0,220,False,False,True
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,True,False,False
14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,True,False
14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,True,False
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,True,False,False
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,True,False,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,False,True
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,True,False,False
14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,False,True
14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,False,True
14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,True,False
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,True,False,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,False,True
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,True,False,False
14.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,False,True
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-03-30,06:13:00,2024-03-30 06:13:00,2024.0,3.0,30.0,5.0,6.0,1,9,582,False,False,True
1.0,Lunugamvehera,Tissa Rd Weligatta Southern,6.2079361,81.200772,2024-03-30,08:40:00,2024-03-30 08:40:00,2024.0,3.0,30.0,5.0,8.0,1,5,463,False,True,False
6.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-03-30,10:00:00,2024-03-30 10:00:00,2024.0,3.0,30.0,5.0,10.0,1,9,461,True,False,False
5.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-03-30,10:00:00,2024-03-30 10:00:00,2024.0,3.0,30.0,5.0,10.0,1,9,461,False,True,False
4.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-03-30,10:00:00,2024-03-30 10:00:00,2024.0,3.0,30.0,5.0,10.0,1,9,461,False,False,True
4.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-03-30,12:10:00,2024-03-30 12:10:00,2024.0,3.0,30.0,5.0,12.0,1,9,141,False,False,True
4.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-03-30,12:10:00,2024-03-30 12:10:00,2024.0,3.0,30.0,5.0,12.0,1,9,141,False,True,False
0.0,Hambantota,Hambantota Salt Pans,6.1421762,81.1305571,2024-03-30,15:00:00,2024-03-30 15:00:00,2024.0,3.0,30.0,5.0,15.0,0,3,196,False,False,True
7.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,True,False,False
7.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,True,False,False
11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,False,True,False
11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,False,True,False
11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,False,True,False
7.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,True,False,False
7.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,True,False,False
11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,False,True,False
7.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,True,False,False
7.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,True,False,False
11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,False,True,False
11.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,15:32:00,2024-03-30 15:32:00,2024.0,3.0,30.0,5.0,15.0,1,3,69,False,True,False
0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,16:00:00,2024-03-30 16:00:00,2024.0,3.0,30.0,5.0,16.0,0,3,69,False,True,False
0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,16:00:00,2024-03-30 16:00:00,2024.0,3.0,30.0,5.0,16.0,0,3,69,True,False,False
3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-03-30,16:00:00,2024-03-30 16:00:00,2024.0,3.0,30.0,5.0,16.0,1,3,69,False,False,True
2.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-30,18:10:00,2024-03-30 18:10:00,2024.0,3.0,30.0,5.0,18.0,1,6,172,False,True,False
1.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-30,18:10:00,2024-03-30 18:10:00,2024.0,3.0,30.0,5.0,18.0,1,6,172,False,False,True
1.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-31,06:30:00,2024-03-31 06:30:00,2024.0,3.0,31.0,6.0,6.0,1,6,172,False,False,True
3.0,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-31,06:30:00,2024-03-31 06:30:00,2024.0,3.0,31.0,6.0,6.0,1,6,172,False,True,False
1.0,Thissamaharama,Sri Lanka  Cinnamon Wild Yala,6.259826,81.403808,2024-03-31,06:32:00,2024-03-31 06:32:00,2024.0,3.0,31.0,6.0,6.0,1,9,428,False,False,True
1.0,Thissamaharama,Sri Lanka  Cinnamon Wild Yala,6.259826,81.403808,2024-03-31,06:32:00,2024-03-31 06:32:00,2024.0,3.0,31.0,6.0,6.0,1,9,428,False,False,True
1.0,Thissamaharama,Sri Lanka  Cinnamon Wild Yala,6.259826,81.403808,2024-03-31,06:32:00,2024-03-31 06:32:00,2024.0,3.0,31.0,6.0,6.0,1,9,428,False,False,True
1.0,Thissamaharama,Sri Lanka  Cinnamon Wild Yala,6.259826,81.403808,2024-03-31,06:32:00,2024-03-31 06:32:00,2024.0,3.0,31.0,6.0,6.0,1,9,428,False,False,True
1.0,Thissamaharama,Sri Lanka  Cinnamon Wild Yala,6.259826,81.403808,2024-03-31,06:32:00,2024-03-31 06:32:00,2024.0,3.0,31.0,6.0,6.0,1,9,428,False,False,True
1.0,Thissamaharama,Sri Lanka  Cinnamon Wild Yala,6.259826,81.403808,2024-03-31,06:32:00,2024-03-31 06:32:00,2024.0,3.0,31.0,6.0,6.0,1,9,428,False,False,True
6.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-31,08:01:00,2024-03-31 08:01:00,2024.0,3.0,31.0,6.0,8.0,1,8,403,False,True,False
0.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-31,17:33:00,2024-03-31 17:33:00,2024.0,3.0,31.0,6.0,17.0,0,8,403,False,True,False
10.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-31,17:33:00,2024-03-31 17:33:00,2024.0,3.0,31.0,6.0,17.0,1,8,403,True,False,False
3.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-31,17:33:00,2024-03-31 17:33:00,2024.0,3.0,31.0,6.0,17.0,1,8,403,False,False,True
0.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-04-01,06:03:00,2024-04-01 06:03:00,2024.0,4.0,1.0,0.0,6.0,0,8,403,False,True,False
3.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-04-01,06:03:00,2024-04-01 06:03:00,2024.0,4.0,1.0,0.0,6.0,1,8,403,False,False,True
2.0,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-04-01,06:03:00,2024-04-01 06:03:00,2024.0,4.0,1.0,0.0,6.0,1,8,403,True,False,False
5.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-04-02,06:12:00,2024-04-02 06:12:00,2024.0,4.0,2.0,1.0,6.0,1,0,220,True,False,False
2.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-04-02,06:12:00,2024-04-02 06:12:00,2024.0,4.0,2.0,1.0,6.0,1,0,220,False,False,True
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-02,14:32:00,2024-04-02 14:32:00,2024.0,4.0,2.0,1.0,14.0,1,9,582,False,False,True
10.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-02,14:32:00,2024-04-02 14:32:00,2024.0,4.0,2.0,1.0,14.0,1,9,582,False,True,False
6.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-02,14:32:00,2024-04-02 14:32:00,2024.0,4.0,2.0,1.0,14.0,1,9,582,True,False,False
1.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-04-04,07:24:00,2024-04-04 07:24:00,2024.0,4.0,4.0,3.0,7.0,1,0,624,False,True,False
1.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-04-04,07:24:00,2024-04-04 07:24:00,2024.0,4.0,4.0,3.0,7.0,1,0,624,False,False,True
1.0,Ambalantota,nd PlainKalamatiya Road Kalametiya,6.0855695,80.9438669,2024-04-04,08:26:00,2024-04-04 08:26:00,2024.0,4.0,4.0,3.0,8.0,1,0,620,False,True,False
4.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-04-04,09:53:00,2024-04-04 09:53:00,2024.0,4.0,4.0,3.0,9.0,1,0,624,False,True,False
2.0,Tangalle,Rekawa Marsh,6.0516386,80.8588795,2024-04-04,12:26:00,2024-04-04 12:26:00,2024.0,4.0,4.0,3.0,12.0,1,8,383,False,False,True
1.0,Thissamaharama,Wirawila Tissa Sanctuary,6.3004274,81.2574148,2024-04-05,16:12:00,2024-04-05 16:12:00,2024.0,4.0,5.0,4.0,16.0,1,9,553,False,False,True
2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-04-05,17:26:00,2024-04-05 17:26:00,2024.0,4.0,5.0,4.0,17.0,1,9,141,False,True,False
2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-04-05,17:26:00,2024-04-05 17:26:00,2024.0,4.0,5.0,4.0,17.0,1,9,141,False,True,False
2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-04-05,17:26:00,2024-04-05 17:26:00,2024.0,4.0,5.0,4.0,17.0,1,9,141,False,True,False
2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-04-05,17:26:00,2024-04-05 17:26:00,2024.0,4.0,5.0,4.0,17.0,1,9,141,False,True,False
2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-04-05,17:26:00,2024-04-05 17:26:00,2024.0,4.0,5.0,4.0,17.0,1,9,141,False,True,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,05:57:00,2024-04-06 05:57:00,2024.0,4.0,6.0,5.0,5.0,1,9,582,False,True,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,05:57:00,2024-04-06 05:57:00,2024.0,4.0,6.0,5.0,5.0,1,9,582,False,False,True
1.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2024-04-06,06:10:00,2024-04-06 06:10:00,2024.0,4.0,6.0,5.0,6.0,1,0,220,False,True,False
1.0,Ambalantota,Kalametiya,6.0977986,80.9622002,2024-04-06,07:10:00,2024-04-06 07:10:00,2024.0,4.0,6.0,5.0,7.0,1,0,219,True,False,False
1.0,Ambalantota,Kalametiya,6.0977986,80.9622002,2024-04-06,07:10:00,2024-04-06 07:10:00,2024.0,4.0,6.0,5.0,7.0,1,0,219,False,True,False
25.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,09:43:00,2024-04-06 09:43:00,2024.0,4.0,6.0,5.0,9.0,1,9,582,False,True,False
6.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,09:43:00,2024-04-06 09:43:00,2024.0,4.0,6.0,5.0,9.0,1,9,582,True,False,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,09:43:00,2024-04-06 09:43:00,2024.0,4.0,6.0,5.0,9.0,1,9,582,False,False,True
48.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,False,True,False
48.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,True,False,False
4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,False,False,True
48.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,True,False,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,True,False,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,True,False,False
4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-04-06,12:03:00,2024-04-06 12:03:00,2024.0,4.0,6.0,5.0,12.0,1,9,582,False,False,True
