COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
Red-vented Bulbul,3,Hambantota,Bundala NP General,6.188598,81.2200356,2020-03-04,06:30:00
Red-vented Bulbul,9,Hambantota,Bundala NP General,6.188598,81.2200356,2020-03-07,14:55:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2020-03-01,06:38:00
Red-vented Bulbul,3,Hambantota,Bundala NP General,6.188598,81.2200356,2020-03-11,16:40:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-03-01,07:00:00
Red-vented Bulbul,2,Hambantota,Hambantota  Mirijjawila Dry Zone Botanical Gardens,6.1499269,81.0659128,2020-03-03,08:30:00
Red-vented Bulbul,4,Hambantota,TERN Dry Zone Field Station,6.1868295,81.0460252,2020-04-24,06:30:00
Red-vented Bulbul,X,Hambantota,Unnamed Road Southern Province,6.2327684,81.1596741,2020-06-13,06:17:00
Red-vented Bulbul,15,Hambantota,Unnamed Road Southern Province,6.2327684,81.1596741,2020-06-10,05:40:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.2326573,81.1597663,2020-06-10,05:30:00
Red-vented Bulbul,25,Hambantota,Bundala NP General,6.188598,81.2200356,2020-07-12,06:45:00
Red-vented Bulbul,8,Hambantota,ShangriLAs Hambantota,6.114181,81.061221,2020-07-12,07:00:00
Red-vented Bulbul,5,Hambantota,Bundala NP General,6.188598,81.2200356,2020-07-10,06:25:00
Red-vented Bulbul,2,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-07-19,06:16:00
Red-vented Bulbul,7,Hambantota,Unnamed Road Southern Province,6.2327684,81.1596741,2020-07-20,06:28:00
Red-vented Bulbul,18,Hambantota,Bundala NP General,6.188598,81.2200356,2020-08-29,06:00:00
Red-vented Bulbul,18,Hambantota,Bundala NP General,6.188598,81.2200356,2020-08-29,06:00:00
Red-vented Bulbul,20,Hambantota,Bundala NP General,6.188598,81.2200356,2020-08-30,05:55:00
Red-vented Bulbul,20,Hambantota,Bundala NP General,6.188598,81.2200356,2020-08-30,05:55:00
Red-vented Bulbul,18,Hambantota,Bundala NP General,6.188598,81.2200356,2020-08-29,06:00:00
Red-vented Bulbul,18,Hambantota,Bundala NP General,6.188598,81.2200356,2020-08-29,06:00:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-09-01,16:00:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-10-31,06:57:00
Red-vented Bulbul,X,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-10-07,17:18:00
Red-vented Bulbul,2,Hambantota,Unnamed Road Southern Province,6.2327684,81.1596741,2020-10-31,06:47:00
Red-vented Bulbul,4,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-10-15,08:29:00
Red-vented Bulbul,5,Hambantota,Unnamed Road Southern Province,6.232805,81.1605183,2020-10-26,07:23:00
Red-vented Bulbul,4,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-10-19,08:14:00
Red-vented Bulbul,2,Hambantota,Tissamaharam Road Hambantota Southern Province,6.1584228,81.1558047,2020-10-17,06:18:00
Red-vented Bulbul,2,Hambantota,Koholankal Lewaya,6.1514353,81.151135,2020-10-17,07:33:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.2321161,81.1581855,2020-10-18,16:24:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-10-18,12:27:00
Red-vented Bulbul,2,Hambantota,Bundala NP General,6.188598,81.2200356,2020-10-29,16:33:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-10-18,12:27:00
Red-vented Bulbul,5,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-10-26,06:51:00
Red-vented Bulbul,4,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-10-18,06:20:00
Red-vented Bulbul,1,Hambantota,Unnamed Road Southern Province,6.233048,81.159373,2020-10-08,16:08:00
Red-vented Bulbul,1,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-08,16:54:00
Red-vented Bulbul,3,Hambantota,Bandagiriya Southern Province,6.233012,81.1606468,2020-11-25,06:43:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.233012,81.1606468,2020-11-13,06:45:00
Red-vented Bulbul,2,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-14,16:32:00
Red-vented Bulbul,3,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-09,06:40:00
Red-vented Bulbul,7,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-11,07:40:00
Red-vented Bulbul,6,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-30,08:36:00
Red-vented Bulbul,2,Hambantota,Badagiriya  Keliyawalana Tanks Southern Province,6.2450981,81.1546891,2020-11-21,07:10:00
Red-vented Bulbul,2,Hambantota,Badagiriya  Keliyawalana Tanks Southern Province,6.2450981,81.1546891,2020-11-21,07:10:00
Red-vented Bulbul,10,Hambantota,Unnamed Road Southern Province,6.232805,81.1605183,2020-11-02,07:00:00
Red-vented Bulbul,5,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-10,06:14:00
Red-vented Bulbul,4,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-04,16:47:00
Red-vented Bulbul,3,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-13,16:43:00
Red-vented Bulbul,1,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-04,09:17:00
Red-vented Bulbul,3,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-13,16:43:00
Red-vented Bulbul,2,Hambantota,Bandagiriya Southern Province,6.2327684,81.1596741,2020-11-23,17:29:00
Red-vented Bulbul,1,Hambantota,Nov    AM,6.2328191,81.1604938,2020-11-02,06:59:00
Red-vented Bulbul,4,Hambantota,Bandagiriya Southern Province,6.2327684,81.1596741,2020-11-30,07:09:00
Red-vented Bulbul,11,Hambantota,Nov    AM,6.2328191,81.1604938,2020-11-15,06:49:00
Red-vented Bulbul,1,Hambantota,Bandagiriya Southern Province,6.2327684,81.1596741,2020-11-29,10:47:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Hambantota Southern Province,6.233522,81.161611,2020-11-13,06:48:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.233048,81.159373,2020-11-12,06:10:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.233012,81.1606468,2020-11-14,06:15:00
Red-vented Bulbul,2,Hambantota,Southern Province,6.2311726,81.1563871,2020-11-16,16:15:00
Red-vented Bulbul,6,Hambantota,Ayurvedic Hospital Gardens Badagiriya Hambantota  Southern Province,6.2371217,81.165535,2020-11-20,07:22:00
Red-vented Bulbul,2,Hambantota,Bandagiriya Southern Province,6.233012,81.1606468,2020-11-24,06:30:00
Red-vented Bulbul,2,Hambantota,Southern Province,6.2294711,81.1555995,2020-11-15,16:16:00
Red-vented Bulbul,2,Hambantota,Badagiriya  Keliyawalana Tanks Southern Province,6.2450981,81.1546891,2020-11-21,07:10:00
Red-vented Bulbul,6,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-26,07:30:00
Red-vented Bulbul,1,Hambantota,Pallemalala Wewa Southern Province,6.1908183,81.187782,2020-11-17,16:09:00
Red-vented Bulbul,3,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-13,16:43:00
Red-vented Bulbul,4,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-12,06:45:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-11-01,07:50:00
Red-vented Bulbul,2,Hambantota,Unnamed Road Southern Province,6.233048,81.159373,2020-11-02,05:55:00
Red-vented Bulbul,1,Hambantota,Nov    PM,6.1934545,81.1854972,2020-11-17,16:10:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.233012,81.1606468,2020-11-14,06:15:00
Red-vented Bulbul,5,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-02,17:18:00
Red-vented Bulbul,6,Hambantota,Bundala NP General,6.188598,81.2200356,2020-11-29,06:14:00
Red-vented Bulbul,7,Hambantota,Nov,6.2326291,81.1596825,2020-11-02,05:59:00
Red-vented Bulbul,2,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-16,09:20:00
Red-vented Bulbul,2,Hambantota,Bandagiriya Southern Province,6.233012,81.1606468,2020-11-27,17:23:00
Red-vented Bulbul,2,Hambantota,Unnamed Road Southern Province,6.2327684,81.1596741,2020-11-14,08:46:00
Red-vented Bulbul,3,Hambantota,Unnamed Road Southern Province,6.233012,81.1606468,2020-11-13,06:45:00
Red-vented Bulbul,2,Hambantota,Unnamed Road Southern Province,6.2321161,81.1581855,2020-11-14,17:17:00
Red-vented Bulbul,1,Hambantota,Pallemalala Wewa Southern Province,6.1937667,81.1862267,2020-11-17,16:09:00
Red-vented Bulbul,1,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2020-11-11,16:32:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2020-12-04,17:33:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-28,06:14:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-24,15:00:00
Red-vented Bulbul,14,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-20,06:10:00
Red-vented Bulbul,2,Hambantota,Bandagiriya Southern Province,6.233012,81.1606468,2020-12-02,15:33:00
Red-vented Bulbul,2,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2020-12-02,15:41:00
Red-vented Bulbul,2,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2020-12-02,15:41:00
Red-vented Bulbul,1,Hambantota,Keliyawalana Wewa Southern Province,6.2448995,81.1550014,2020-12-05,07:29:00
Red-vented Bulbul,1,Hambantota,Keliyawalana Wewa Southern Province,6.2448995,81.1550014,2020-12-05,07:29:00
Red-vented Bulbul,3,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2020-12-07,07:17:00
Red-vented Bulbul,21,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-21,05:57:00
Red-vented Bulbul,7,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-20,06:30:00
Red-vented Bulbul,14,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-20,06:10:00
Red-vented Bulbul,1,Hambantota,Bandagiriya Southern Province,6.2330377,81.1594289,2020-12-03,07:13:00
Red-vented Bulbul,3,Hambantota,Ambilakala Lagoon Southern Province,6.2009798,81.239845,2020-12-07,06:51:00
Red-vented Bulbul,1,Hambantota,Badagiriya Tank Southern Province,6.2536283,81.1484232,2020-12-05,07:52:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-24,15:00:00
Red-vented Bulbul,3,Hambantota,Ambilakala Lagoon Southern Province,6.2009798,81.239845,2020-12-07,06:51:00
Red-vented Bulbul,1,Hambantota,Keliyawalana Wewa Southern Province,6.2448995,81.1550014,2020-12-05,07:29:00
Red-vented Bulbul,1,Hambantota,Badagiriya Tank Southern Province,6.2536283,81.1484232,2020-12-05,07:52:00
Red-vented Bulbul,15,Hambantota,Bandagiriya Southern Province,6.233012,81.1606468,2020-12-04,16:51:00
Red-vented Bulbul,21,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-21,05:57:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-24,15:00:00
Red-vented Bulbul,1,Hambantota,Badagiriya Tank Southern Province,6.2536283,81.1484232,2020-12-05,07:52:00
Red-vented Bulbul,3,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-20,02:34:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-24,15:00:00
Red-vented Bulbul,21,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-21,05:57:00
Red-vented Bulbul,7,Hambantota,Bundala NP General,6.188598,81.2200356,2020-12-20,06:30:00
Red-vented Bulbul,3,Hambantota,Ambilakala Lagoon Southern Province,6.2009798,81.239845,2020-12-07,06:51:00
Red-vented Bulbul,30,Hambantota,Bundala NP General,6.188598,81.2200356,2021-01-22,07:00:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2021-01-31,06:22:00
Red-vented Bulbul,16,Hambantota,Bundala NP General,6.188598,81.2200356,2021-01-21,17:16:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2021-01-10,08:38:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2021-01-16,08:30:00
Red-vented Bulbul,3,Hambantota,Bandagiriya Southern Province,6.2327684,81.1596741,2021-01-25,07:22:00
Red-vented Bulbul,3,Hambantota,Embilikala  Bundala National Park,6.1877518,81.2225246,2021-02-06,16:50:00
Red-vented Bulbul,27,Hambantota,Bundala Kalapuwa  Bundala Village,6.2047891,81.2298359,2021-02-05,13:00:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2021-02-02,15:28:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2021-02-05,08:48:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2021-02-05,08:48:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2021-02-05,08:48:00
Red-vented Bulbul,27,Hambantota,Bundala Kalapuwa  Bundala Village,6.2047891,81.2298359,2021-02-05,13:00:00
Red-vented Bulbul,27,Hambantota,Bundala Kalapuwa  Bundala Village,6.2047891,81.2298359,2021-02-05,13:00:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2021-02-05,08:48:00
Red-vented Bulbul,3,Hambantota,Embilikala  Bundala National Park,6.1877518,81.2225246,2021-02-06,16:50:00
Red-vented Bulbul,27,Hambantota,Bundala Kalapuwa  Bundala Village,6.2047891,81.2298359,2021-02-05,13:00:00
Red-vented Bulbul,3,Hambantota,Embilikala  Bundala National Park,6.1877518,81.2225246,2021-02-06,16:50:00
Red-vented Bulbul,3,Hambantota,Embilikala  Bundala National Park,6.1877518,81.2225246,2021-02-06,16:50:00
Red-vented Bulbul,25,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-03,03:15:00
Red-vented Bulbul,8,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-13,18:26:00
Red-vented Bulbul,20,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-14,11:01:00
Red-vented Bulbul,X,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-09,15:15:00
Red-vented Bulbul,25,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-04,06:00:00
Red-vented Bulbul,25,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-04,06:00:00
Red-vented Bulbul,5,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-26,06:25:00
Red-vented Bulbul,25,Hambantota,Bundala NP General,6.188598,81.2200356,2021-03-03,15:15:00
Red-vented Bulbul,10,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-15,06:15:00
Red-vented Bulbul,2,Hambantota,Bandagiriya Southern Province,6.2330377,81.1594289,2021-04-15,06:30:00
Red-vented Bulbul,4,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-22,06:15:00
Red-vented Bulbul,3,Hambantota,Bandagiriya Southern Province,6.2330377,81.1594289,2021-04-14,06:17:00
Red-vented Bulbul,3,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:19:00
Red-vented Bulbul,3,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-12,08:00:00
Red-vented Bulbul,2,Hambantota,Bandagiriya Southern Province,6.2330377,81.1594289,2021-04-15,06:30:00
Red-vented Bulbul,3,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:19:00
Red-vented Bulbul,18,Hambantota,Hambantota Southern Province,6.2116058,81.2280033,2021-04-13,15:50:00
Red-vented Bulbul,2,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:11:00
Red-vented Bulbul,5,Hambantota,B Kirinda Southern Province,6.2029442,81.2391167,2021-04-13,17:15:00
Red-vented Bulbul,5,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-21,17:50:00
Red-vented Bulbul,18,Hambantota,Hambantota Southern Province,6.2116058,81.2280033,2021-04-13,15:50:00
Red-vented Bulbul,18,Hambantota,Hambantota Southern Province,6.2116058,81.2280033,2021-04-13,15:50:00
Red-vented Bulbul,15,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-02,06:30:00
Red-vented Bulbul,18,Hambantota,Hambantota Southern Province,6.2116058,81.2280033,2021-04-13,15:50:00
Red-vented Bulbul,5,Hambantota,B Kirinda Southern Province,6.2029442,81.2391167,2021-04-13,17:15:00
Red-vented Bulbul,12,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-01,14:30:00
Red-vented Bulbul,3,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-12,08:00:00
Red-vented Bulbul,90,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-22,06:13:00
Red-vented Bulbul,2,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:11:00
Red-vented Bulbul,3,Hambantota,Bandagiriya Southern Province,6.2330377,81.1594289,2021-04-14,06:17:00
Red-vented Bulbul,5,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-21,17:50:00
Red-vented Bulbul,5,Hambantota,B Kirinda Southern Province,6.2029442,81.2391167,2021-04-13,17:15:00
Red-vented Bulbul,65,Hambantota,Bundala NP General,6.188598,81.2200356,2021-04-22,14:34:00
Red-vented Bulbul,2,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:11:00
Red-vented Bulbul,2,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:11:00
Red-vented Bulbul,8,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-23,05:52:00
Red-vented Bulbul,6,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-21,05:45:00
Red-vented Bulbul,5,Hambantota,B Kirinda Southern Province,6.2029442,81.2391167,2021-04-13,17:15:00
Red-vented Bulbul,4,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-22,06:15:00
Red-vented Bulbul,3,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:19:00
Red-vented Bulbul,6,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-21,05:45:00
Red-vented Bulbul,4,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-20,17:45:00
Red-vented Bulbul,3,Hambantota,Bundala Village  Southern Province,6.190645,81.26069,2021-04-13,16:19:00
Red-vented Bulbul,4,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-20,17:45:00
Red-vented Bulbul,2,Hambantota,Bird park resort Hambantota,6.2138686,81.0904342,2021-04-20,07:15:00
Red-vented Bulbul,1,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2021-05-08,05:36:00
Red-vented Bulbul,3,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-25,06:50:00
Red-vented Bulbul,5,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2021-05-03,17:51:00
Red-vented Bulbul,4,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-21,12:30:00
Red-vented Bulbul,1,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-22,17:37:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-07,08:10:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-12,15:30:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-16,17:25:00
Red-vented Bulbul,1,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-10,10:22:00
Red-vented Bulbul,11,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2021-05-08,16:59:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-30,17:35:00
Red-vented Bulbul,3,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-10,07:40:00
Red-vented Bulbul,4,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-29,16:50:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-11,04:15:00
Red-vented Bulbul,2,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-27,16:25:00
Red-vented Bulbul,1,Hambantota,Bandagiriya Southern Province,6.2330377,81.1594289,2021-05-05,06:28:00
Red-vented Bulbul,3,Hambantota,Keliyawalana Wewa Southern Province,6.2448995,81.1550014,2021-05-08,08:22:00
Red-vented Bulbul,1,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-24,16:48:00
Red-vented Bulbul,4,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-10,08:55:00
Red-vented Bulbul,1,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-31,09:29:00
Red-vented Bulbul,1,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-15,15:05:00
Red-vented Bulbul,6,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-12,06:24:00
Red-vented Bulbul,1,Hambantota,Galpotta Road Wakkariya Junction Bandagiriya,6.2327488,81.159644,2021-05-08,08:40:00
Red-vented Bulbul,2,Hambantota,Galpottha Road Wakkariya Junction Badagiriya Hambantota Southern Province,6.2328191,81.159718,2021-05-13,06:53:00
Red-vented Bulbul,6,Hambantota,Bandagiriya Southern Province,6.2327684,81.1596741,2021-05-15,06:40:00
