LATITUDE,LONGITUDE,ScaledCountPerMinute,ScaledCountPerKM,Season_Northeast Monsoon,Season_Southwest Monsoon,TimeOfDay_Morning,Month,DayOfWeek,OBSERVATION COUNT
6.2935227,81.2677467,-0.5729315449280724,-0.17073252789150967,False,False,False,4,4,
6.3984727,81.4817646,0.28530815502609813,0.5084007979680244,False,False,True,4,6,33.0
6.3984777,81.4820563,-0.47118691219394776,-0.153782355632477,False,False,True,4,2,6.0
6.3531747,81.4722061,-0.5085802387543525,-0.16836668967481552,False,True,False,5,3,2.0
6.367792,81.516889,-0.4056181488764008,-0.16097770375643636,False,True,False,5,6,6.0
6.3223211,81.3837864,-0.1470429004329082,1.188148446148553,False,True,True,5,0,28.0
6.2822042,81.3948783,-0.4253020778236562,-0.14600547051489798,False,True,False,5,3,2.0
6.2973268,81.293968,0.09632203927861412,0.2628152114450818,False,True,False,5,6,4.0
6.2973268,81.293968,0.09632203927861412,0.2628152114450818,False,True,False,5,6,4.0
6.367792,81.516889,-0.4056181488764008,-0.16097770375643636,False,True,False,5,6,6.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,True,True,5,5,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,True,True,5,4,
6.3531747,81.4722061,-0.4892748469022366,-0.1577260957114119,False,True,True,6,1,8.0
6.2621478,81.3824272,0.9328890195369722,0.12615342404550411,False,True,False,6,0,21.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,True,True,6,6,
6.2621478,81.3824272,-0.23830475282472913,-0.11653906047443571,False,True,True,6,0,5.0
6.2621478,81.3824272,0.1799787373044499,-0.07318428654077658,False,True,False,6,6,9.0
6.2589168,81.4038095,-0.5729315449280724,-0.17073252789150967,False,True,True,7,1,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,True,True,7,6,
6.2589168,81.4038095,-0.5729315449280724,-0.17073252789150967,False,True,False,7,0,
6.4008312,81.4423189,-0.32196145085056493,-0.1382164474412653,False,True,False,7,4,10.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,True,True,7,5,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,True,True,7,1,
6.389268,81.3572172,-0.28013310183764706,-0.0033703491034872374,False,True,True,7,6,14.0
6.2775979,81.4022522,-0.44617897216165453,-0.16704589745497403,False,False,False,8,5,5.0
6.3531747,81.4722061,-0.49419582913905047,-0.16260350777894858,False,False,False,8,0,4.0
6.3531747,81.4722061,-0.5101890214086956,-0.16186450595053392,False,False,True,8,2,6.0
6.3531747,81.4722061,-0.5383943760183236,-0.1689553691859033,False,False,True,8,5,3.0
6.3531747,81.4722061,-0.5012258037630702,-0.1577260957114119,False,False,True,8,3,6.0
6.3531747,81.4722061,-0.3637897998634829,-0.1544744876663875,False,False,True,8,6,10.0
6.3531747,81.4722061,0.8325009819059694,-0.0929495075919076,False,False,False,9,5,56.0
6.3492474,81.4158026,-0.5729315449280724,-0.17073252789150967,False,False,True,9,0,
6.3675717,81.5169788,-0.3052301112453978,-0.16032738214743145,False,False,True,10,0,8.0
6.2388211,81.3730031,-0.34984701685917685,-0.10570036699102094,False,False,True,10,0,4.0
6.3531747,81.4722061,-0.5659601534259194,-0.1685647891948267,False,False,True,11,6,1.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,False,True,11,6,
6.3531747,81.4722061,-0.1219696571325512,-0.07896935606873418,False,False,False,11,5,23.0
6.3531747,81.4722061,-0.16037796562258072,-0.16038989760162808,False,False,True,11,0,18.0
6.2885959,81.2879062,1.1002024155886438,-0.1528959505737673,False,False,False,11,6,1.0
6.3531747,81.4722061,-0.5493293417232912,19.338915742255107,False,False,True,11,0,3.0
6.3492474,81.4158026,-0.5729315449280724,-0.17073252789150967,False,False,True,11,0,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,False,False,False,11,2,
6.3531747,81.4722061,-0.4753320638979306,-0.1643038840697927,False,False,True,11,6,7.0
6.29209,81.2822025,-0.49450339052885134,-0.14868772758625926,False,False,False,11,5,2.0
6.3033483,81.4423108,-0.16037796562258072,-0.14528294757563878,False,False,True,11,4,30.0
6.312345,81.448727,1.9367693958470023,-0.10450833145516678,False,False,False,11,4,1.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,12,1,
6.2569,81.3801,0.09632203927861412,-0.1287762950524847,True,False,True,12,6,4.0
6.293,81.4304,-0.5478345355203216,-0.16144221919143986,True,False,True,12,6,1.0
6.3531747,81.4722061,-0.560028198188869,-0.1702147311743059,True,False,True,12,2,1.0
6.2498537,81.3702776,0.2636354353302857,0.21868160923716531,True,False,True,12,6,20.0
6.2621478,81.3824272,0.2636354353302857,-0.008152125640287862,True,False,False,12,6,5.0
6.2935227,81.2677467,-0.5101890214086956,-0.1382164474412653,True,False,True,12,1,3.0
6.3531747,81.4722061,-0.47732389004140285,-0.16770298531718336,True,False,True,12,2,2.0
6.3531747,81.4722061,-0.47732389004140285,-0.16770298531718336,True,False,True,12,2,2.0
6.3531747,81.4722061,-0.45885422943829623,-0.15122287962136305,True,False,True,12,0,15.0
6.2966209,81.2703078,-0.17137939440406047,-0.008152125640287862,True,False,True,12,3,6.0
6.3531747,81.4722061,-0.5624744576748428,-0.17005903823843913,True,False,True,12,0,1.0
6.3531747,81.4722061,1.9367693958470023,0.7717625576228194,True,False,True,12,6,100.0
6.2825812,81.2324381,-0.5729315449280724,-0.17073252789150967,True,False,True,12,2,
6.2742984,81.404126,1.7694559997953305,-0.023885712954922245,True,False,True,12,6,14.0
6.2973268,81.293968,-0.4253020778236562,0.1120159977627891,True,False,False,12,2,2.0
6.3531747,81.4722061,-0.5279144876944388,-0.16733552826235754,True,False,False,1,1,2.0
6.2885959,81.2879062,0.5424910954164051,0.15442827661093395,True,False,False,1,2,10.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.3531747,81.4722061,-0.5279144876944388,-0.16733552826235754,True,False,False,1,1,2.0
6.3531747,81.4722061,-0.30161252430374,-0.1512801668247048,True,False,True,1,6,40.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.3531747,81.4722061,-0.5279144876944388,-0.16733552826235754,True,False,False,1,1,2.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,2,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,False,1,2,
6.3531747,81.4722061,-0.5279144876944388,-0.16733552826235754,True,False,False,1,1,2.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.2885959,81.2879062,0.5424910954164051,0.15442827661093395,True,False,False,1,2,10.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,6,
6.2935227,81.2677467,-0.5195336525711559,-0.16357039563374656,True,False,False,1,1,2.0
6.2935227,81.2677467,-0.294075884841953,-0.06234559305736179,True,False,False,1,2,5.0
6.3531747,81.4722061,-0.5279144876944388,-0.16733552826235754,True,False,False,1,1,2.0
6.3531747,81.4722061,-0.5279144876944388,-0.16733552826235754,True,False,False,1,1,2.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,False,1,1,
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.2935227,81.2677467,-0.5729315449280724,-0.17073252789150967,True,False,False,1,3,
6.2943429,81.2376816,-0.2861085802680639,-0.06143477847892358,True,False,True,1,5,2.0
6.3531747,81.4722061,-0.30161252430374,-0.1512801668247048,True,False,True,1,6,40.0
6.2935227,81.2677467,-0.5195336525711559,-0.16357039563374656,True,False,False,1,1,2.0
6.3531747,81.4722061,-0.30161252430374,-0.1512801668247048,True,False,True,1,6,40.0
6.3531747,81.4722061,-0.522737526112571,-0.16748091984648525,True,False,True,1,6,3.0
6.3531747,81.4722061,-0.5729315449280724,-0.17073252789150967,True,False,True,1,1,
6.2943681,81.4311583,-0.5277117081573504,-0.1505274198008837,True,False,False,1,4,10.0
6.2935227,81.2677467,-0.294075884841953,-0.06234559305736179,True,False,False,1,2,5.0
